SYSTEM,RELEASE,CLASS,WMC,DIT,NOC,CBO,RFC,CA,CE,LCOM,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,REFACT,LCOM
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpDestinationOverHTTP$1,2.0,1.0,0.0,1.0,4.0,1.0,1.0,4,1.0,0.0,19.0,0.0,1.0,0.0,0.6667,0.0,0.0,7.5,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpConnectionOverHTTP,16.0,0.0,0.0,18.0,47.0,7.0,14.0,4,10.0,0.8,198.0,1.0,2.0,0.0,0.175,0.0,0.0,110625.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpReceiverOverHTTP,21.0,0.0,0.0,21.0,68.0,1.0,21.0,4,14.0,0.7,350.0,1.0,0.0,0.0,0.1693,0.0,0.0,15619.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.AbstractHttpClientTransport$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpConnectionOverHTTP$Delegate,4.0,0.0,0.0,8.0,16.0,1.0,8.0,4,1.0,0.0,51.0,0.0,1.0,0.0,0.5,0.0,0.0,11.5,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpConnectionPool,20.0,1.0,0.0,10.0,53.0,2.0,9.0,4,12.0,0.7444,354.0,1.0,1.0,0.0,0.1908,0.0,0.0,16.35,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpClientTransportOverHTTP,5.0,0.0,0.0,8.0,12.0,1.0,8.0,4,4.0,2.0,39.0,0.0,0.0,0.0,0.3667,0.0,0.0,6.8,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpSenderOverHTTP$1,1.0,1.0,0.0,3.0,3.0,2.0,1.0,4,0.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.HttpContent,9.0,1.0,0.0,6.0,23.0,4.0,2.0,4,8.0,0.7,139.0,1.0,1.0,0.0,0.5625,0.0,0.0,138889.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpConnectionOverHTTP$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpDestinationOverHTTP,13.0,0.0,0.0,15.0,38.0,5.0,13.0,1,7.0,0.1667,250.0,1.0,1.0,0.0,0.2,0.0,0.0,181538.0,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.api.Request$Listener$Adapter,8.0,1.0,0.0,2.0,9.0,0.0,2.0,1,8.0,2.0,18.0,0.0,0.0,0.0,0.5313,0.0,0.0,1.25,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpConnectionPool$1,4.0,1.0,0.0,4.0,20.0,1.0,4.0,1,3.0,0.0,84.0,0.0,1.0,0.0,0.375,0.0,0.0,19.5,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpChannelOverHTTP,8.0,0.0,0.0,13.0,35.0,4.0,12.0,1,8.0,0.6667,121.0,1.0,3.0,0.0,0.2708,0.0,0.0,13.75,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.http.HttpSenderOverHTTP,9.0,0.0,0.0,22.0,50.0,2.0,22.0,1,3.0,0.6875,350.0,0.5,0.0,0.0,0.375,0.0,0.0,376667.0,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.AbstractHttpClientTransport$ConnectionCallback,6.0,1.0,0.0,6.0,9.0,2.0,5.0,1,3.0,0.5333,45.0,0.6667,2.0,0.0,0.2963,0.0,0.0,6.0,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.api.Response$Listener$Adapter,8.0,1.0,3.0,7.0,9.0,3.0,4.0,1,8.0,2.0,19.0,0.0,0.0,0.0,0.375,0.0,0.0,1375.0,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.AbstractHttpClientTransport,12.0,0.0,1.0,19.0,49.0,3.0,18.0,1,2.0,0.8182,219.0,1.0,1.0,0.0,0.2636,0.0,0.0,169167.0,0.0,1
jetty,9.1.0.M0,org.eclipse.jetty.client.AbstractHttpClientTransport$ClientSelectorManager,4.0,0.0,0.0,15.0,26.0,1.0,15.0,1,1.0,0.5,110.0,0.5,2.0,0.0,0.4,0.0,0.0,26.0,0.0,1
jetty,9.1.0.RC1,org.eclipse.jetty.client.ConnectionPool$1,4.0,1.0,0.0,4.0,20.0,1.0,4.0,1,3.0,0.0,84.0,0.0,1.0,0.0,0.375,0.0,0.0,19.5,0.0,1
jetty,9.1.0.RC1,org.eclipse.jetty.client.ConnectionPool,20.0,1.0,0.0,10.0,53.0,2.0,9.0,1,12.0,0.7444,354.0,1.0,1.0,0.0,0.1908,0.0,0.0,16.35,0.0,1
jetty,9.1.0.RC1,org.eclipse.jetty.client.HttpProxy,4.0,0.0,0.0,6.0,13.0,0.0,6.0,1,4.0,2.0,41.0,0.0,0.0,0.0,0.375,0.0,0.0,9.25,0.0,1
jetty,9.2.0.RC0,org.eclipse.jetty.client.HttpClient$ContentDecoderFactorySet$1,5.0,1.0,0.0,2.0,9.0,1.0,2.0,1,4.0,0.375,35.0,0.0,1.0,0.0,0.4667,0.0,0.0,5.6,0.0,1
jetty,9.2.0.RC0,org.eclipse.jetty.client.api.Response$AsyncContentListener,1.0,1.0,0.0,10.0,1.0,7.0,3.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.2.0.RC0,org.eclipse.jetty.client.api.ContentProvider$Typed,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
jetty,9.2.0.RC0,org.eclipse.jetty.client.http.HttpReceiverOverHTTP$1,3.0,0.0,0.0,3.0,8.0,1.0,3.0,0,2.0,0.0,24.0,0.0,1.0,0.0,0.5556,0.0,0.0,66667.0,0.0,0
jetty,9.2.11.v20150529,org.eclipse.jetty.client.HttpExchange$State,4.0,2.0,0.0,2.0,7.0,1.0,1.0,0,2.0,0.9167,56.0,0.25,4.0,0.8667,0.4444,1.0,1.0,12.0,0.0,0
tomcat,5.5.12,org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask,4.0,0.0,0.0,2.0,14.0,0.0,2.0,0,3.0,13333.0,47.0,1.0,0.0,0.0,0.5833,0.0,0.0,10.5,0.0,0
tomcat,5.5.12,org.apache.catalina.ant.jmx.JMXAccessorCreateTask,11.0,0.0,0.0,3.0,32.0,0.0,3.0,0,10.0,0.75,249.0,1.0,0.0,0.0,0.3273,0.0,0.0,212727.0,0.0,0
tomcat,5.5.15,org.apache.catalina.cluster.mcast.McastMembership$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,5.5.15,org.apache.catalina.cluster.mcast.McastMembership$MemberComparator,4.0,1.0,0.0,3.0,6.0,1.0,3.0,0,2.0,0.6667,45.0,1.0,1.0,0.0,0.45,0.0,0.0,10.0,0.0,0
tomcat,5.5.16,org.apache.catalina.cluster.ClusterRuleSet,5.0,0.0,0.0,2.0,12.0,0.0,2.0,0,5.0,0.0,289.0,1.0,0.0,0.0,0.5333,0.0,0.0,56.6,0.0,0
tomcat,5.5.16,org.apache.catalina.cluster.tcp.SenderState,8.0,1.0,0.0,3.0,9.0,3.0,0.0,0,8.0,0.9143,61.0,0.4,0.0,0.0,0.5625,0.0,0.0,6.0,0.0,0
tomcat,5.5.23,org.apache.catalina.cluster.authenticator.ClusterSingleSignOnListener,7.0,0.0,0.0,8.0,37.0,1.0,8.0,0,6.0,0.75,233.0,1.0,1.0,0.0,0.3929,0.0,0.0,32.0,0.0,0
tomcat,5.5.23,org.apache.catalina.cluster.authenticator.SingleSignOnMessage,26.0,1.0,0.0,4.0,33.0,2.0,2.0,0,26.0,0.9489,230.0,0.6667,1.0,0.0,0.3077,0.0,0.0,71538.0,0.0,0
tomcat,5.5.23,org.apache.catalina.cluster.authenticator.ClusterSingleSignOn,23.0,0.0,0.0,18.0,62.0,1.0,18.0,0,7.0,0.7273,401.0,1.0,2.0,0.0,0.3377,0.0,0.0,162609.0,0.0,0
tomcat,5.5.23,org.apache.catalina.core.ApplicationDispatcher$State,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0.0,2.0,37.0,0.1667,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0
tomcat,5.5.25,org.apache.catalina.cluster.mcast.McastServiceImpl$RecoveryThread,6.0,2.0,0.0,4.0,25.0,2.0,2.0,0,5.0,0.3,159.0,0.0,1.0,0.9412,0.4,1.0,2.0,251667.0,0.0,0
tomcat,5.5.34,org.apache.catalina.authenticator.DigestAuthenticator$1,2.0,4.0,0.0,6.0,12.0,3.0,5.0,0,0.0,1.0,53.0,1.0,1.0,0.9885,0.6667,1.0,1.0,23.5,0.0,0
tomcat,5.5.34,org.apache.catalina.authenticator.DigestAuthenticator$DigestInfo,4.0,1.0,0.0,7.0,38.0,1.0,7.0,0,4.0,0.4444,530.0,1.0,0.0,0.0,0.375,0.0,0.0,127.75,0.0,0
tomcat,5.5.34,org.apache.catalina.authenticator.DigestAuthenticator$NonceInfo,6.0,1.0,0.0,2.0,7.0,2.0,1.0,0,4.0,0.8,28.0,1.0,0.0,0.0,0.5,0.0,0.0,33333.0,0.0,0
tomcat,6.0.0,org.apache.AnnotationProcessor,3.0,1.0,0.0,4.0,3.0,4.0,0.0,0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,6.0.0,org.apache.catalina.core.ApplicationFilterChain$2,2.0,1.0,0.0,2.0,4.0,1.0,2.0,0,1.0,0.0,20.0,0.0,2.0,0.0,0.6667,0.0,0.0,8.0,0.0,0
tomcat,6.0.0,org.apache.catalina.CometEvent$EventType,4.0,2.0,0.0,5.0,7.0,4.0,1.0,0,2.0,0.9333,67.0,0.2,5.0,0.8667,0.4444,1.0,1.0,14.5,0.0,0
tomcat,6.0.0,org.apache.catalina.connector.CometEventImpl,10.0,1.0,0.0,8.0,19.0,4.0,5.0,0,10.0,0.6944,92.0,1.0,4.0,0.0,0.25,0.0,0.0,7.8,0.0,0
tomcat,6.0.0,org.apache.catalina.CometEvent,6.0,1.0,0.0,17.0,6.0,15.0,2.0,0,6.0,2.0,6.0,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,0
tomcat,6.0.0,org.apache.catalina.CometFilter,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,6.0.0,org.apache.catalina.CometFilterChain,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,6.0.0,org.apache.catalina.CometProcessor,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,6.0.0,org.apache.catalina.CometEvent$EventSubType,4.0,2.0,0.0,5.0,7.0,4.0,1.0,0,2.0,0.9524,89.0,0.1429,7.0,0.8667,0.4444,1.0,1.0,19.5,0.0,0
tomcat,6.0.13,org.apache.catalina.core.ApplicationContext$DispatchData,1.0,1.0,0.0,4.0,6.0,1.0,4.0,0,1.0,2.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0
tomcat,6.0.30,org.apache.catalina.AccessLog,1.0,1.0,0.0,8.0,1.0,6.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,7.0.0,org.apache.catalina.comet.CometFilter,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationTaglibDescriptor,5.0,1.0,0.0,1.0,8.0,1.0,0.0,0,5.0,0.25,105.0,1.0,0.0,0.0,0.4667,1.0,1.0,19.6,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationSessionCookieConfig,19.0,1.0,0.0,6.0,42.0,5.0,1.0,0,18.0,0.963,204.0,1.0,0.0,0.0,0.2947,0.0,0.0,92632.0,0.0,0
tomcat,7.0.0,org.apache.catalina.comet.CometEvent$EventSubType,4.0,2.0,0.0,5.0,7.0,4.0,1.0,0,2.0,0.9524,89.0,0.1429,7.0,0.8667,0.4444,1.0,1.0,19.5,0.0,0
tomcat,7.0.0,org.apache.catalina.comet.CometProcessor,1.0,1.0,0.0,4.0,1.0,3.0,1.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationJspPropertyGroupDescriptor,13.0,1.0,0.0,2.0,31.0,1.0,1.0,0,13.0,0.0,161.0,0.0,1.0,0.0,0.5385,0.0,0.0,113077.0,0.0,0
tomcat,7.0.0,org.apache.catalina.CatalinaFactory,5.0,1.0,0.0,4.0,9.0,1.0,3.0,0,3.0,0.75,28.0,1.0,1.0,0.0,0.5,0.0,0.0,4.4,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationFilterRegistration,13.0,1.0,0.0,6.0,51.0,1.0,5.0,0,12.0,0.5278,400.0,1.0,2.0,0.0,0.25,0.0,0.0,295385.0,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationJspConfigDescriptor,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0,3.0,0.5,24.0,1.0,0.0,0.0,1.0,0.0,0.0,63333.0,0.0,0
tomcat,7.0.0,org.apache.catalina.core.ApplicationServletRegistration,16.0,1.0,0.0,8.0,59.0,1.0,7.0,1,15.0,0.5556,476.0,1.0,2.0,0.0,0.1733,0.0,0.0,285625.0,0.0,1
tomcat,7.0.0,org.apache.catalina.comet.CometFilterChain,1.0,1.0,0.0,6.0,1.0,5.0,1.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
tomcat,7.0.0,org.apache.catalina.comet.CometEvent$EventType,4.0,2.0,0.0,5.0,7.0,4.0,1.0,1,2.0,0.9333,67.0,0.2,5.0,0.8667,0.4444,1.0,1.0,14.5,0.0,1
tomcat,7.0.0,org.apache.catalina.comet.CometEvent,6.0,1.0,0.0,19.0,6.0,17.0,2.0,1,6.0,2.0,6.0,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,1
tomcat,7.0.0,org.apache.catalina.core.ApplicationPart,12.0,1.0,0.0,5.0,42.0,1.0,4.0,1,12.0,0.4545,195.0,1.0,0.0,0.0,0.375,0.0,0.0,150833.0,0.0,1
tomcat,7.0.0,org.apache.catalina.core.ApplicationFilterFactory$1,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1,0.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
tomcat,7.0.14,org.apache.catalina.authenticator.SpnegoAuthenticator$1,3.0,1.0,0.0,6.0,5.0,1.0,6.0,1,2.0,0.5,28.0,0.0,1.0,0.0,0.5556,0.0,0.0,76667.0,0.0,1
tomcat,7.0.14,org.apache.catalina.authenticator.SpnegoAuthenticator,10.0,0.0,0.0,21.0,61.0,1.0,21.0,0,7.0,0.7407,468.0,1.0,0.0,0.0,0.2593,0.0,0.0,45.5,0.0,0
tomcat,7.0.16,org.apache.catalina.ant.AbstractCatalinaCommandTask,6.0,0.0,5.0,7.0,13.0,5.0,2.0,0,6.0,0.4,91.0,1.0,0.0,0.0,0.75,0.0,0.0,138333.0,0.0,0
tomcat,7.0.16,org.apache.catalina.ant.FindLeaksTask,4.0,0.0,0.0,2.0,11.0,0.0,2.0,0,4.0,0.0,33.0,1.0,0.0,0.0,0.625,0.0,0.0,7.0,0.0,0
tomcat,7.0.20,org.apache.catalina.core.AccessLogAdapter,5.0,1.0,0.0,4.0,9.0,1.0,3.0,0,5.0,0.5,76.0,1.0,1.0,0.0,0.3667,0.0,0.0,14.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$SpecialAttributeAdapter,2.0,1.0,0.0,6.0,2.0,6.0,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$3,3.0,1.0,0.0,2.0,5.0,1.0,2.0,0,2.0,2.0,22.0,0.0,0.0,0.0,0.6667,0.0,0.0,63333.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$4,3.0,1.0,0.0,4.0,5.0,1.0,4.0,0,2.0,2.0,18.0,0.0,0.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$5,3.0,1.0,0.0,4.0,7.0,1.0,4.0,0,2.0,2.0,16.0,0.0,0.0,0.0,0.6667,0.0,0.0,43333.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$1,3.0,1.0,0.0,2.0,4.0,1.0,2.0,0,2.0,2.0,19.0,0.0,0.0,0.0,0.6667,0.0,0.0,53333.0,0.0,0
tomcat,7.0.23,org.apache.catalina.connector.Request$2,3.0,1.0,0.0,3.0,7.0,1.0,3.0,0,2.0,2.0,21.0,0.0,0.0,0.0,0.6667,0.0,0.0,6.0,0.0,0
tomcat,7.0.30,org.apache.catalina.AsyncDispatcher,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,7.0.30,org.apache.catalina.core.ApplicationDispatcher$PrivilegedDispatch,3.0,1.0,0.0,1.0,4.0,1.0,1.0,0,2.0,0.0,30.0,0.6667,1.0,0.0,0.5,0.0,0.0,8.0,0.0,0
tomcat,7.0.4,org.apache.catalina.core.AsyncContextImpl,25.0,1.0,0.0,16.0,94.0,4.0,14.0,0,20.0,0.7689,820.0,1.0,2.0,0.0,0.122,0.0,0.0,31.36,0.0,0
tomcat,7.0.50,org.apache.catalina.authenticator.SpnegoAuthenticator$AcceptAction,3.0,1.0,0.0,3.0,4.0,1.0,2.0,0,2.0,0.0,27.0,0.0,0.0,0.0,0.5556,0.0,0.0,73333.0,0.0,0
tomcat,7.0.54,org.apache.catalina.connector.CoyoteAdapter$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,7.0.54,org.apache.catalina.connector.CoyoteAdapter$RecycleRequiredException,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0,0.0,2.0,9.0,1.0,0.0,1.0,0.75,0.0,0.0,3.0,0.0,0
tomcat,7.0.57,org.apache.catalina.authenticator.SpnegoAuthenticator$AuthenticateAction,3.0,1.0,0.0,3.0,4.0,1.0,2.0,0,3.0,0.0,29.0,1.0,1.0,0.0,0.5,0.0,0.0,76667.0,0.0,0
tomcat,7.0.59,org.apache.catalina.ant.ThreaddumpTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0
tomcat,7.0.59,org.apache.catalina.ant.VminfoTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0
tomcat,7.0.62,org.apache.catalina.authenticator.SingleSignOnListener,2.0,1.0,0.0,9.0,10.0,1.0,9.0,0,2.0,1.0,52.0,1.0,0.0,0.0,0.6667,0.0,0.0,24.0,0.0,0
tomcat,7.0.62,org.apache.catalina.authenticator.SingleSignOnSessionKey,7.0,1.0,0.0,6.0,20.0,2.0,4.0,0,7.0,0.5417,194.0,1.0,0.0,0.0,0.4286,1.0,1.0,261429.0,0.0,0
tomcat,7.0.63,org.apache.catalina.authenticator.SpnegoAuthenticator$SpnegoTokenFixer,8.0,1.0,0.0,1.0,22.0,1.0,0.0,0,1.0,0.0,372.0,1.0,0.0,0.0,0.3438,0.0,0.0,45.25,0.0,0
tomcat,7.0.64,org.apache.catalina.connector.Request$6,3.0,1.0,0.0,5.0,7.0,1.0,5.0,0,2.0,2.0,12.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.0,0.0,0
tomcat,8.0.0-RC1,org.apache.catalina.authenticator.BasicAuthenticator$BasicCredentials,6.0,1.0,0.0,3.0,18.0,1.0,2.0,0,3.0,0.6857,168.0,1.0,0.0,0.0,0.4444,0.0,0.0,258333.0,0.0,0
tomcat,8.0.0-RC1,org.apache.catalina.connector.Request$7,3.0,1.0,0.0,4.0,8.0,1.0,4.0,0,2.0,2.0,13.0,0.0,0.0,0.0,0.6667,0.0,0.0,33333.0,0.0,0
tomcat,8.0.0-RC1,org.apache.catalina.connector.Request$8,3.0,1.0,0.0,4.0,8.0,1.0,4.0,0,2.0,2.0,13.0,0.0,0.0,0.0,0.6667,0.0,0.0,33333.0,0.0,0
tomcat,8.0.14,org.apache.catalina.ant.jmx.JMXAccessorConditionBase,21.0,2.0,2.0,6.0,27.0,2.0,4.0,0,19.0,0.8333,153.0,1.0,0.0,0.3103,0.7143,0.0,0.0,58571.0,0.0,0
tomcat,8.0.26,org.apache.catalina.connector.Request$9,3.0,1.0,0.0,4.0,8.0,1.0,4.0,0,2.0,2.0,13.0,0.0,0.0,0.0,0.6667,0.0,0.0,33333.0,0.0,0
tomcat,8.0.5,org.apache.catalina.ant.SslConnectorCiphersTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.MessageInfoImpl,8.0,1.0,0.0,2.0,17.0,1.0,1.0,0,7.0,0.8,101.0,0.8,0.0,0.0,0.3429,0.0,0.0,11.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.SimpleServerAuthContext,4.0,1.0,0.0,1.0,18.0,1.0,0.0,0,4.0,0.0,79.0,1.0,0.0,0.0,0.6875,0.0,0.0,18.5,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations$Providers,4.0,1.0,0.0,3.0,7.0,2.0,1.0,0,3.0,0.0,25.0,1.0,0.0,0.0,0.4167,0.0,0.0,5.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider,5.0,1.0,0.0,1.0,9.0,0.0,1.0,0,4.0,0.75,74.0,1.0,0.0,0.0,0.56,0.0,0.0,13.4,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl,14.0,0.0,0.0,8.0,79.0,0.0,8.0,0,9.0,0.6374,474.0,1.0,0.0,0.0,0.4154,0.0,0.0,323571.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations$Property,5.0,1.0,0.0,1.0,6.0,1.0,0.0,0,5.0,0.75,24.0,1.0,0.0,0.0,0.7,0.0,0.0,3.4,0.0,0
tomcat,8.5.0,org.apache.catalina.core.ApplicationContextFacade$PrivilegedExecuteMethod,2.0,1.0,0.0,2.0,4.0,1.0,1.0,0,2.0,0.0,25.0,1.0,1.0,0.0,0.625,0.0,0.0,10.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig,9.0,1.0,0.0,3.0,30.0,1.0,2.0,0,7.0,0.9107,186.0,1.0,0.0,0.0,0.2857,0.0,0.0,188889.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations$Provider,12.0,1.0,0.0,4.0,17.0,3.0,1.0,0,11.0,0.8727,72.0,1.0,0.0,0.0,0.5,0.0,0.0,45833.0,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations,4.0,1.0,0.0,7.0,52.0,1.0,6.0,0,0.0,0.6667,449.0,1.0,0.0,0.0,0.4444,0.0,0.0,110.75,0.0,0
tomcat,8.5.0,org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl$RegistrationContextImpl,14.0,1.0,0.0,2.0,25.0,1.0,1.0,0,4.0,0.7912,126.0,1.0,0.0,0.0,0.2411,0.0,0.0,7.5,0.0,0
tomcat,8.5.0,org.apache.catalina.connector.OutputBuffer$2,3.0,1.0,0.0,2.0,4.0,1.0,1.0,0,2.0,0.0,19.0,0.0,0.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,8.5.2,org.apache.catalina.core.ApplicationPushBuilder,35.0,1.0,0.0,18.0,120.0,3.0,16.0,0,31.0,0.9221,994.0,1.0,1.0,0.0,0.2437,0.0,0.0,269143.0,0.0,0
tomcat,8.5.2,org.apache.catalina.authenticator.jaspic.CallbackHandlerImpl,5.0,1.0,0.0,5.0,22.0,1.0,4.0,0,2.0,0.75,140.0,1.0,0.0,0.0,0.35,0.0,0.0,26.4,0.0,0
tomcat,8.5.2,org.apache.catalina.core.ApplicationMapping$1,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0
tomcat,8.5.2,org.apache.catalina.core.ApplicationMapping,3.0,1.0,0.0,11.0,14.0,4.0,7.0,0,3.0,0.25,167.0,1.0,2.0,0.0,0.6667,0.0,0.0,54.0,0.0,0
tomcat,8.5.2,org.apache.catalina.core.ApplicationMapping$MappingImpl,5.0,1.0,0.0,3.0,6.0,1.0,2.0,0,5.0,0.75,36.0,1.0,1.0,0.0,0.4667,0.0,0.0,5.4,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext$PrivilegedLogMessage,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,20.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,0
tomcat,4.0,org.apache.catalina.Contained,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationContext,43.0,1.0,0.0,26.0,137.0,10.0,24.0,0,29.0,0.8601,1204.0,1.0,2.0,0.0,0.2169,0.0,0.0,26814.0,0.0,0
tomcat,4.0,org.apache.catalina.core.ApplicationDispatcher$PrivilegedForward,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0,1.0,0.0,26.0,1.0,1.0,0.0,0.625,0.0,0.0,10.5,0.0,0
tomcat,4.0,org.apache.catalina.connector.http.SocketInputStream,8.0,2.0,0.0,4.0,19.0,1.0,3.0,0,6.0,0.8052,860.0,1.0,1.0,0.6,0.3143,1.0,1.0,105125.0,0.0,0
tomcat,4.0,org.apache.catalina.connector.ResponseWriter,26.0,3.0,0.0,2.0,53.0,1.0,1.0,0,26.0,0.96,199.0,1.0,1.0,0.6988,0.1699,1.0,10.0,66154.0,0.0,0
